data,prob,index
after work tuesday after is good after work lets try for tuesday thats looking pretty good for me,0.9286539554595947,28866
after work lets try for tuesday thats looking pretty good for me,0.925284206867218,28885
no subject i cant do lunch because the crows are coming and their plane does not get in til you all go on to port oconner i more than understand,0.751461386680603,28950
trv notification east p l totals the report named east p l totals http trv corp enron com linkfromexcel asp report cd report name east p l totals category cd category name east toc hide stv tv exp y current efct date published as of is now available for viewing on the website,0.7110462188720703,29253
williams energy news live todays video newscast dear brad on wednesday well continue our live coverage of the th world energy congress in buenos aires argentina international correspondent wolfgang vale will bring us reports and interviews throughout the day washington bureau chief peter cook says theyll continue to bring us the very latest on energy legislation and how its progressing the bureau will also have updates on the anthrax scare in washington congressional office buildings were closed on tuesday but theres a possibility some could reopen as soon as wednesday the washington bureau will also cover wednesdays ferc meeting as commissioners meet for the first time since the end of the weeklong workshop on regional transmission organizations peter says new proposals for developing rtos in the northeast and southeast are among the issues on the fercs agenda dyonyx ceo fred pratt will talk with the houston bureau about how companies can make current technologies work better for them dyonyx is a privately held information technology and managementconsulting firm join us for the pratt interview from the houston bureau on wednesday well also get a texas puc update on wednesday enls gale smith says well find out what electric providers are doing to increase security and what the texas puc is doing to monitor emergency preparedness in texas be sure to catch all this from the houston bureau tomorrow california power authority chairman s david freeman gives a reflective look back at the states energy crunch from the west coast bureau wednesday freeman also talks about how the state plans to stay out of the headlines in the future west coast correspondent kym mcnicholas says the san onofre nuclear generating station will go ahead with plans to set off its sirens on wednesday to make sure warning systems are operational kym says they will continue the test despite their concerns of a jittery public in light of recent terrorist attacks video library update if you happened to miss it check out enls interview with senate energy committee chairman jeff bingaman dnm sen bingaman discussed the status of energy legislation in the senate and the anthrax threat in washington keep in mind things are subject to change at a moments notice occasionally guests cancel or change time slots well continue to do our best to keep you updated on future interviews and events be sure to watch our newscasts every business day a m to p m et at the top of each hour jay rickerts energynewslive com anchor view todays energy wrap video requires windows media player or real player experience all that williams energy news live has to offer if you are receiving this letter for the first time and wish to continue subscribe now to stop receiving this letter unsubscribe now if you are having trouble receiving this email please let us know or call williams weekdays am pm cst comments suggestions let us know or call williams weekdays am pm cst copyright williams energy news live llc all rights reserved,0.8988326191902161,29541
williams energy news live todays video newscast dear brad senate energy committee chairman jeff bingaman dnm says he is unsure whether an energy bill will reach the senate floor this year washington bureau chief peter cook says senator bingaman is also downplaying the chances that a new republican energy proposal will alter the debate significantly the bureau will have the latest from the hill on friday also from washington on friday executive director of the international energy agency robert priddle will discuss the worlds energy supply within the context of the campaign against terrorism priddle is speaking at the center for strategic and international studies tomorrow and the washington bureau will bring us all the details energy markets washington editor jack belcher will join us from the washington bureau on friday belcher is stopping by during the a m et newscast to discuss the epas new boutique fuels proposal the independent petroleum association of america will continue a threeday meeting in houston on friday interior secretary gale norton and energy secretary spencer abraham are among those attending the meeting houston correspondent kim benestante will have details on the meeting from the houston bureau on friday also from houston spinnaker exploration ceo and founder roger jarvis will discuss his companys thirdquarter earnings results join us during the p m et newscast for the jarvis interview and catch simmons company international vice president of research mark meyer as he talks about how oil stocks are doing this quarter well bring you these interviews from houston on friday from the west coast bureau on friday enls kym mcnicholas will bring us a report on the extra security measures being taken to protect the hoover dam the dam has generators each capable of supplying electricity to households catch the hoover dam report from the west coast bureau tomorrow keep in mind things are subject to change at a moments notice occasionally guests cancel or change time slots well continue to do our best to keep you updated on future interviews and events be sure to watch our newscasts every business day a m to p m et at the top of each hour jay rickerts energynewslive com anchor view todays energy wrap video requires windows media player or real player experience all that williams energy news live has to offer if you are receiving this letter for the first time and wish to continue subscribe now to stop receiving this letter unsubscribe now if you are having trouble receiving this email please let us know or call williams weekdays am pm cst comments suggestions let us know or call williams weekdays am pm cst copyright williams energy news live llc all rights reserved,0.7284906506538391,29736
trv notification east p l totals the report named east p l totals http trv corp enron com linkfromexcel asp report cd report name east p l totals category cd category name east toc hide stv tv exp y current efct date published as of is now available for viewing on the website,0.7110283970832825,29744
vacation update cara freelandsemperger what an idiot i am i sent this to myself amy vacation update cara freelandsemperger cara this has been updated amy vacation update cara freelandsemperger anitha can you please update caras timekeeping record to reflect vacation taken for the week of and the week of thanks amy,0.774307131767273,29835
did i call it or what i am looking damn good at bux on the pool how horrible,0.9625477194786072,30022
i love you whatever happens thank you for your kind words this is the hardest decision and the most painful one i have ever had to make dave needs his family so much right now as he has very few friends please call him often and if you can invite him down for a visit please do that i am confident that if we are calm and peaceful through this process we can emerge on the other side as friends i promise to do everything in my power to be kind generous and calm love c i love you whatever happens dear cara i want you to know that i love you no matter what you and dave decide love mom,0.7544659972190857,30086
testing preschedule workspace i pulled it up but the fields need some explaining give me a call at your conveneince to walk me thru c testing preschedule workspace yes but vish made the changes in table edit will testing preschedule workspace so this table edit that brett is asking me to test is really from you testing preschedule workspace cara we have recently added to table edit the ability to create aliases for counterparties also you should be able to add extended information about each counterparty the tab in table edit is counterparty extensions and when you select new ole object picture device independent bitmap try creating a few aliases and see if they work because the process takes so long you might limit it to a small number of paths in the meantime we will be looking into why the process is slow regards will endofsignature testing preschedule workspace when i sent this email the workspace error log popped up the total running time for the rows of path confirmation was hour minutes and the rows that were not confirmed were ignored due to the aliases that schedulers use c testing preschedule workspace good morning my target testing date today is june th i am running in test p in local enpower using actual data from our scheduling sheets rearranged to meet the new guidelines the daily deals i coded x in columns j and n the month long bookouts and bom bookouts i coded r what worked i was able to retrieve my saved workspace with all data intact i had previously sucessfully copied and pasted my entire sheet from excel to the psw i was able to run the build route report with the criteria of starting on june paloverdeday of week mask activatedreport changes activated a check of deals actually scheduled vs build route results showed that all deals were extracted correctly from enpower because i am working on closed dates a cumulative test of this app will not be fully testable until production we are expecting to see the same functionality as the current incarnation of build route the data extracted should be read only time stamped and when run mulitple times additional data should be shown below previously extracted data the improvement we are expecting to see is the app should not duplicate deal strips on dates that have no physical power flow west light load currently does this in start view but not active view navigating around the scheduling sheet itself i was able to accurately execute the sort function on a single criteria at a time multiple sorting will contunue to be done in excel or we can do a series of single sorts in the psw to acheive the same result routing deals will had deleted all routes for june th starting me with a clean slate i made every path be for day i was unable to confirm total unrouted mwh as the real time position manager does not seem to be functioning in testp the routing appeared to take minutes with the status bar showing steady progress during that time this time is minutes longer than current speed using the excel macro system we have now the error list gave me a row by row description of what did not route a very useful tool ok was visible on all rows that the psw believed that it had routed i had difficulty checking the routing results as i kept getting bde errors in scheduling after routing had occurred local enpower scheduling kept starting up in i was unable to login to testp through terminal server but was able to in terminal server the results there were very encouraging most routing was done and a spot check of deals shows that they were routed properly the deals that were not routed appear to be due to a user error of deal number duplication in the sheet this is consistent with what i would expect i will further evaluate routing ability with our more complicated paths later this routing was very easy a large point with on peak non shaped deals only things i did not expect that i liked when i highlight a group of cells in build route it stays highlighted when i move up to the scheduling sheet to highlight a comparison group of cells this is very handy for double checking build route against the schedulers sheet what does not appear to be working at this time the physical or not physical flag of path does not seem to be showing up properly in routing path confirmation the running time appeared to be over one hour for one sheet only rows of the sheet being flagged for insertion into confirmation this current speed will not be sufficient to work in production also many rows that were flagged for confirmation were not imported and i cannot find an error log to help understand why deals were not imported to path confirmation when the path confirmation task was finished the application simply froze the status bar was no longer visible leading me to believe that it was done however the app was not able to be saved or closed or examined further my conclusions the build route and routing functions work well enough to use in production the copypaste function works well for the west desk per our connectivity issues path confirmation is not functioning at this point and appears to be blowing up the app no data was visible for june th even after the psw ran through its import function please let me know when the issues i have named have been addressed and are ready for further testing thanks cara endofsignature,0.926701545715332,30414
eta agreement patricia frank forwarded to em your chnages to the eta agreement and here is our response i would like to discuss with you your chnages to sections and a we cannot accept the chnages that were made to section b any confidential info that you give us will be subject to the confidentiality provisions of the eta we cannot accept the first deletion in section a and with respect to the remaining deletions in section a and the deletions in section d i just want to make sure that we both understand how this will work in the vent that you want to trade a product on the website and there is no master in place please call me at your convenience carol st clair eb phone fax carol st clair enron com,0.8835830092430115,31144
nanny i am sure irma has come up with a position by now but i will give you her name and number just in case it is irma navas she speaks very limited english so if you dont speak any spanish that could be a bit of a problem although her daughter age is bilingual if i hear of anyone else i will keep your name around i got my nanny thru word of mouth seems like the a common way nanny sarah i am a friend of trina chandlers and am currently looking for a full time nanny to take care of my month old trina mentioned to me that you had a temp a few months ago that was looking for a full time position do you know if she is still available if so please call me at home at or email me if you know of anyone else that may be looking for a job please keep me in mind how did you find your nanny carol carol st clair eb phone fax carol st clair enron com confidentiality notice the information in this email may be confidential and or privileged this email is intended to be reviewed by only the individual or organization named above if you are not the intended recipient or an authorized representative of the intended recipient you are hereby notified that any review dissemination or copying of this email and its attachments if any or the information contained herein is prohibited if you have received this email in error please immediately notify the sender by return email and delete this email from your system thank you,0.9769337773323059,31860
pulp paper mark sara and mary jim would like to talk to someone about problems he is having with his customers concerning the isda and csa forms apparently most of his customers feel that it is too complicated and jim would like to see if any alternatives exist could someone please contact him thanks carol st clair eb phone fax carol st clair enron com,0.7664992809295654,32422
status jack jim crump met with mike sullivan and julie beck yesterday and it appears as if based on the emails that we have exchanged that the next step is to have a conference call to finalize the isda and the remaining open issues what i plan to do by tomorrow is circulate a redraft of the schedules julie and mike agreed that david turpin should partic ipate in the call so that all open issues can be resolved could you please contact my assistant suzanne adams at and give her some days and times next week that you and david are available i would think that we would only need an hour i plan to have ken curry my credit person with me for the call thanks carol st clair eb phone fax carol st clair enron com,0.7473337650299072,32478
interview with jaosn peters mark and sara david runnells has come up with a lawyer from a k to help us out his name is jason peters and he is coming over at on monday to meet with us shonnie and peter d have worked with him and shonnie left me a voice mail telling me that he was very good havent heard from peter yet carol,0.7628026604652405,33604
guaranty status luanne just wanted to see where things stood from your end on your guaranty we have been asked to consent to an assignment of trades bewteen j aron and statoil and would very much like toi finalize the new master before we give our consent please call me when convenient to discuss carol,0.926807701587677,33720
confirmations comment rob we can accept your comment regarding resolving conflicts between executed confirms and transaction tapes would you consider extending this to those confirms that are deemed executed as a result of a failure to respond within the period set forth in that section carol st clair eb phone fax,0.7564635872840881,33987
meetings suzanne please schedule the following meetings for either today or tomorrow molly harris minutes to talk about margin issues richard sanders and sara minutes to talk about arbitration issues rod nelson minutes to talk about idacorp and deutsche bank issues this one i would like to do today thanks carol,0.7667685747146606,34304
weyerhaeuser company limited rhett the above is a canadian counterparty that we are negotiating an isda with they had some problems with the tax language that we had in our isda schedule which i have enclosed can i give them your name and number as a contact their tax persons name is sheri dunn carol,0.7627885937690735,35462
kennecott david here is a draft of the eta amendment letter that we have been discussing with kennecott it includes my proposed modifications to deal with giving them the termination right which i have highlighted the current eta states that all notices become effective immediately i have inserted in my language a day period after we receive a termination notice before it becomes effective this creates a difference between us and our counterpartys since our termination notice would become effective immediately what do you think do we need this day period or are you okay with having their termination notice becoming effective on the date of our receipt carol,0.784997284412384,36255
kennecott david here is a draft of the eta amendment letter that we have been discussing with kennecott it includes my proposed modifications to deal with giving them the termination right which i have highlighted the current eta states that all notices become effective immediately i have inserted in my language a day period after we receive a termination notice before it becomes effective this creates a difference between us and our counterpartys since our termination notice would become effective immediately what do you think do we need this day period or are you okay with having their termination notice becoming effective on the date of our receipt carol,0.7831089496612549,37332
weyerhaeuser company limited rhett the above is a canadian counterparty that we are negotiating an isda with they had some problems with the tax language that we had in our isda schedule which i have enclosed can i give them your name and number as a contact their tax persons name is sheri dunn carol,0.7627885937690735,37613
kinder morgan texas pipeline inc dave per my voice mail message this entity would like to sign the same amendment letter that kinder morgan signed which i have attached please let me know if this is okay with you thanks,0.7667685747146606,37646
does anybody have brad gabrielsons phone number,0.9159916043281555,37860
dawn i got your package yesterday and i signed the offer letter and will return it today i wasnt sure what to do about the employment agreement because i signed a year contract in april that is a little more detailed and restrictive that the one you sent the main differences are with regards to the noncompete agreement and termination before end of term if you want i can include a copy of that contract with the offer letter let me know what you want me to do thanx chris,0.7608146071434021,38196
outstanding stock options and restricted stock kim i am sitting on the west desk on chris outstanding stock options and restricted stock i had asked that it be delivered to you by hand before i left thursday apparently they tried a few times but i asked ben to only hand it to you we will bring it down today outstanding stock options and restricted stock kim any luck getting this info for me chris,0.7295017838478088,38276
something to deliver to you kim i will be on all morning come down whenever you get a minute chris something to deliver to you hi chris thanks for your email today as per my voicemail i have a document to deliver that i believe you are expecting let me know when you will be in on tuesday and i will walk it down to you regards kim,0.9235854744911194,38296
canadian online counterparties here is the list updated with responsibility names,0.7318213582038879,38810
access to ubswenergy production environment important the ids below will be your permanent access to production your production user id and password has been set up on ubswenergy please follow the steps below to access the new environment from internet explorer connect to the ubswenergy production cluster through the following link http remoteservices netco enron com ica ubswenergy ica use your ubswenergy enron nt log in password from the second start menu select appropriate application stack manager user id cdorlan password q m npx please change below is a special internal use only link for the simulation purposes only to get to the trading area of the website do not provide this link to anyone not part of the simulation customers should be directed to go to the direct link www ubsenergy com http www ubswenergy com site index html for simulation only website book fbcanada user id mus password welcome please do not transact before simulation tomorrow should you have any questions or issues please contact me at x or the call center at thank you stephanie sever,0.9587270021438599,38877
expense reports in anticipation of the imminent closing of the ubsw energy transaction please have all outstanding employee expenses submitted to accounting no later than thursday at pm enron will process and pay all preclosing expenses note to approvers please approve these expense reports quickly,0.7521870136260986,38878
our new store opening second attempt dear customer our new store at st st sw has opened as of saturday january our hours of operation will continue to be monday saturday there is plenty of parking at the oconnors lot on the north end of our store please join us at your earliest convenience and share in our enthusiasm your friends at oconnors,0.908244788646698,39038
repairs or keyboard trays with the recent shuffle of people moving to new desks im sure there will be keyboard trays that need to be moved as well as some repairs wall wall will be in on wednesday afternoon to look after this please let me know by wednesday morning if you need anything done thanks carla,0.7782150506973267,39106
howard i filled the energywest order at for may basis you made us mm chris see me to make sure i wrote it in properly,0.9854649901390076,39465
ill bring them by your office this afternoon,0.9517905712127686,39564
blue cross dawn how long does it usually take blue cross to refund for the flexible spending account i sent in a claim form a month ago and havent seen anything yet the reason im concerned is that when my brother moved he did a change of address and my mail has been screwed up ever since thanx chris,0.7826899886131287,39590
aeco curve five years out of any particular date,0.7169287204742432,39607
watsupwichu things are crazy i still dont have a moving date or work visa but every one assures me i have lots of time i would go to a store like future shop or look on the internet at chapters ca all electronics stereo shops have them now make sure you get one with lots of memory take it easy chris,0.7294601798057556,39711
finally here it is the agenda please let me know if you will be attending thank you escript customer advisory board agenda june pittsburgh pa i escript capacity release web update ii escript to the web discussion iii order a iv delivery point operator v open discussion issues problems etc,0.9979233741760254,40155
hi,0.7944312691688538,40180
hi,0.7943732142448425,40184
sounds like some are selling at s now by,0.7473474740982056,40189
hey my ytd nymx and your ytd nymx dont tie here is my worksheet would take a look at it and let me know which deals are wrong you are a wonderful person by the way,0.7118133306503296,40219
july deals im working on your request buddy i should have it today or tomorrow morning,0.7908105850219727,40237
canfibre per my discussion with marde yesterday afternoon ees is set up to serve canfibre however national fuel gas distribution the ldc will not let any gas flow until canfibre gets a corporate guarantee in place per marde canfibre is working on getting a guarantee ok im tossing all my info on canfibre,0.7835726141929626,40337
nful parking deal beavy and i changed the following deals for july and august we took all the august activity to this is how these deals should be balanced deal with and with ill look at the economics in the morning,0.7362855076789856,40354
sep now by,0.8412535190582275,40460
deal you changed the rate on this deal from to effective whats up with that girl,0.9603995680809021,40635
call me,0.9238354563713074,40797
xms expense management system expense management system xms version is now available to current users you can access the system from the enron home page by typing in the address field http xms enron com the new system features coding validation at the line item level and supports intercompany transactions the foreign currency activity window is now more userfriendly logon id each night hr information is loaded automatically into xms however that process is not yet finalized an incomplete load can result in some people having their old id first initial and last name in lower case and some having their ehronline id begins with the letter p if your old logon does not work try your p logon password the password for all is upper case enron the system will guide you through confirming your information and changing your password the enron code of ethics prohibits the sharing of passwords and logging on as another person please observe enron s policy access if you need access to the system go to the it central web page and select services access if you forget your password call the resolution center at training go to the it central web page from enron home page select services training enrollment xms if no classes are listed call the training department and place your request documentation step by step documentation is also available from it central web page select services training documentation xms application support services accounts payable no longer provides an application help desk do not call a p on questions about how to use the system or with issues regarding electronic prepopulated data call the isc help desk at sap,0.8254319429397583,40876
storage volumes sold to enron update scott and i are still looking at the storage numbers we hope to have it done today but we are having trouble nailing down the numbers,0.9828799366950989,40919
cgas storage the cgas exchange deals i set up for cgas storage end oct st im thinking of changing the process effective ena billed ces now new power for the gas delivered to storage now ena needs to pay new power for the gas taken out of storage in my example we would need to recognize the beginning storage balanc e effective take a look let me know if you have any comments,0.7826715707778931,40936
cgas deal ena has a put to coh deal for up to dth day this deal was in the system for december and i just took it to for the whole month i estimate we should make about on the deal change kimat this deal also has a demand charge that ena pays coh for the put i believe its in the deal correctly alvin please show this on the morning sheet as a put to coh at if or something real intelligent like that this deal goes thru,0.9513379335403442,41100
yo sorry about that gotta go to a meeting give muffy a hug for me,0.9307669401168823,41104
opened by now by,0.7473342418670654,41149
hye guess i wont need you tonight my woman and i are going to a movie,0.8122243285179138,41459
test sending via microsoft outlook does this work by,0.7473419308662415,41623
capacity update effective for tuesday june columbia gas transmission corporation notice to all interested parties june notice id no response required subject capacity update effective for tuesday june there are no changes from previous day effective tuesday june capacities will be as follows excess mdwq available iss withdrawals available sit withdrawals available imbalance drawdowns available pal lends unparks available excess mdiq not available iss injections not available sit injections not available imbalance paybacks not available pal parks loan paybacks not available call gas control hours in advance at to request approval receipt capacity will be as follows tennessee brinker b broad run b cambridge b dungannon b highland b milford b north greenwood b unionville b texas eastern delmont c eagle c hooker c pennsburg c windridge c national fuel independence m ellwood city l transco downingtown e emporia i e rockville e dranesville e algonquin ramapo r anr paulding cecil f a lebanon aggregate a f c d toledo aggregate a f columbia gulf tcoleach internal point nonfirm capacity will be as follows lanham no restrictions delivery capacity nonfirm will be as follows transco martins creek ma young womans creek ma algonquin hanover ma equitrans fallen timber ma mli k waynesburgrhinehart ma mli k opt will be available in all market areas opt will be available in all market areas market area delivery capacity nonfirm will be as follows operating area market area no restrictions market area no restrictions operating area market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions market area no restrictions operating area market area no restrictions market area no restrictions market area no restrictions if you have any questions please contact your account representative,0.8145616054534912,41820
select nat gas contact interested in trailblazer capacity the person at select nat gas interested in the trailblazer capacity is calvin schultz phone number,0.910903811454773,42302
capacity release ivy i have been having problems trying to log into iroquois ebb to release capacity to boston gas please release the following capacity to boston gas for march prearranged subject to bid it should be the same as offer for february releasing shipper contact chris germany phone number fax number email address chris germany enron com releasing contract number begin term end term mdq minimum bid volume receipt point waddington delivery point tenn wright bid period start pm bid period end pm prearranged bid rate of max rate prearranged bidder boston gas prearranged bidder contact liz danehy phone number fax number email address let me know if i missed something thanks chris germany endofsignature endofsignature endofsignature endofsignature,0.9161648750305176,42537
contacts two email contacts for you are ed mcmichael jr and eric boyt also ruth concannon and maria garza on all transport related items,0.9880417585372925,42615
gas flow and prepayment schedule through this is my reliant energy schedule i send this to all the people you see below at least twice a week im only doing business with them at one point and they are making money off enron but he has agreed to give me a little operational flexibility over the weekends if i need it i send them a wire every thursday unless its like this week where prices ran up and i had to send it on wednesday gas flow and prepayment schedule through have a good weekend,0.9309977293014526,42652
opps i just deleted something you emailed me on march th or st i think it might have been related to columbia gas but im not sure,0.7294608950614929,42773
backup im not actively seeking another job and i believe ill be here to collect that pot of gold next year but i still need a backup for the gas activity unless you tell me to do something different im going to see if kathy kelly wants to back me up,0.9234840869903564,42843
sonat invoice i dont think i ever had the invoices all i had were the statments showing the balance in the park and loans sonat invoice hey again do you have the sonat invoices if so i would like to see them let me know thanks maria,0.7112478017807007,42888
prepay to reliant for i am requesting a prepayment of to be paid to reliant for friday may rd,0.8191555738449097,43120
yo is my buddy robert allwein working with you if so give him a big kiss and a hug from me,0.9287705421447754,43260
bob hall do you ever talk to bob what is he doing i want to call and hassle him at home,0.7110598683357239,43363
processing charges i see there are some processsing charges for cgas and cnr who bills us for these charges i may need to add another column to my worksheet or at least at the payment amounts to the numbers,0.9828941226005554,43377
dri operating hi guys i spoke with the attorney for dri a producer on tco he said that he would convince his client not to file a motion in the bankruptcy court for amounts owed for post petition production volumes delivered to ena if ena sends him a letter by next friday stating definitively that ena will pay dri for such volumes and a date certain by which the payment will be made to dri shemin,0.709643542766571,43604
ena upstream tennessee storage ruth per patricia sanchez with tennessee ena upstream has a balance of on the it storage contract patricia has given us the ok to sell this gas at any time this balance had been over looked because in the month of oct i had sold my remaining storage balance of to sequent who was pulling the gas prorate ably throughout the month when we reached the final week i was contacted by patricia that we were short in our storage account after much research at the time tennessee informed me that the beginning balance in october had been adjusted due to a pma made to septembers business at that time i went into the market bought the additional gas to fulfill my obligation to sequent however after some reconciliation tennessee has discovered that only the reversal of the original entry was booked in oct and that the rebooking was made in novembers business thus resulting in the additional gas in storage basically the pma was the result of a request i had made for them to move a withdrawal transaction from an it agreement to an overrun contract which i had a special discount on thus saving ena upstream quite a bit of money if you need to speak to patricia she can be reached at please let me know if you would like me to do anything further with this thanks kathy,0.7492635846138,43948
prepayment we would require is march futures price as of close on feb dth per day days week of cashout exposure,0.994931161403656,44193
bridgeline formal response from yesterday please get with me to discuss before pm today bridgeline formal response from yesterday fyi this is the formal response we received from bridgeline yesterday in the event bridgeline does not agree to purchase the gas what delivery point on bridgeline is best for us to use under ft if we were to bleed out the inventory over days and what price could we get we appreciate your support on this thanks chip endofsignature bridgeline formal response from yesterday attached is a letter from randy curry faxed to me yesterday afternoon outlining the initial proposal made by bridgeline in our meeting yesterday bridgeline is not formally offering to purchase the gas however in a subsequent voice mail from randy such a purchase is not out of the question additionally chevtex has formally requested through jayne that the accounting information be provided for their review i agree with mark ellenbergs view that we should not provide this until we have agreement on the commercial deal jayne stephen i would like to hear from you on this we need to huddle today to discuss our response to randys letter and keep the momentum alive given the lip meetings this morning can i suggest this morning in ecn before then i may be calling around to get peoples views on a response thanks chip endofsignature endofsignature endofsignature endofsignature,0.8619766235351562,44535
vacation day im going to be out of the office tomorrow im still working on curing mcv for the month of march i will make sure chris is up to speed on the status of the curing process at the end of today heres where i stand as of pm today i spoked with tom moran regarding purchasing gas from anadarko and mid american he says both counterparties are ok i have checked with kay mann to make sure that mid american is still ok legally she saids there has been no change with them in the last month i am planning on buying from mid american because the wire information is in place also since we bought from them last month the scheduling contacts are in place i am waiting on doug sewell to give me the green light it is my intent to purchase the gas this afternoon and make the cash request,0.986790120601654,44568
dec tco thanks on ena fom there are cpa details dick says you have info for at a mcc the fom numbers are details of what we want for pricing see chris also see changes and estimates on other sheet for coh noms i will have forcasted numbers tommorrow morning,0.7362843155860901,44775
vacation carryover want to verify your vacation carryover beginning january all eligible enron employees will be able to access the hours of vacation that were carried over from the previous year by going to the ehronline website navigate to the ehronline website http ehronline enron com read the disclaimer click accept enter your user id and password click logon select time management from the menu at the left select vacation information from the dropdown menu to see all types of vacation accrual lump sum vacation click the radio button for all types click display to see specific types of vacation accrual lump sum vacation click the radio button below all types and make your selection from the dropdown menu click display click exit to log off the system will default to show all types of vacation including if available vacation accrual or vacation lump sum or vacation the carryover amount will be displayed next to the type vacation under the entitlement column enron policy states that employees are entitled to a maximum of hours of vacation carryover without supervisor approval hours in excess of hours are subject to supervisor approval and will be updated once supervisor approval has been received if you have questions regarding your vacation please call the payroll hotline at,0.7687102556228638,44811
hey does gri go from to in january and i love that outfit you are wearing,0.9275680184364319,45093
national fuel you guys may see an opportunity for this gas sometime i have gas on national fuel that i could deliver into cgas at ellwood city on a secondary basis ellwood in op market area i think this trades around a cng north plus let me know one way or another im just eager to learn,0.7118170857429504,45162
columbia energy service o a schedule could we meet to go over this and are there any other folks we should invite,0.7562914490699768,45207
meeting time change sorry but cng called back late yesterday and asked to move next weeks meeting from pm to pm we will still meet in room c thanks md,0.9173683524131775,45727
dad dad is at howard johnson at s main room phone,0.7297469973564148,45865
new counterparty i need to have a ces counterparty set up in global please customer commonwealth atlantic limited partnership calp fair lakes circle suite fairfax va i dont think calp has assigned the contract to ena i have a copy of the agreement if anyone needs to see it thanks chris g,0.7540014982223511,45934
ces invoice when you get a chance would you redraft the ces invoice and call me thanks,0.7540435194969177,46087
you know funny oh my poor foot noone cares about me,0.9316775798797607,46355
ces invoices ive gone through most of the ces stuff for jan im missing several demand charge contracts and commodity for ces on trco i think you need to call me,0.9234811067581177,46501
new morning sheet stuff this is more cng fuel waiver stuff thanks,0.7800385355949402,46537
appalachian priorities hello as you know terry franklin is beginning to transition into the appalachian coordination role we spent time today with bryce baxter wade price and gloria barkowsky to determine how best to attack the current issues as job we determined that terrys time is best utilized on transportation contract setup of course terry job description includes other tasks but at this time this is her focus we decided this for the following reasons deals cannot be pathed without transportation contracts setup in sitara in order to pay the producers and the pipeline the deals must be pathed by logistics zero volume paths and volumes must by allocated based on actuals by gloria barkowsky volume mgmt wade price settlements is focused on setting up sitara deals for producer wellhead purchases please let me know if you have any questions or concerns thanks carrie,0.8201050758361816,46929
michcon noms for just spoke with kelly naragon w michcon and we are allowed to nom late for she said their gas control group will work with us,0.8835482597351074,47018
citygate production why cant penn fuel take the gas under our agreement we have right to deliver at or w in city gate,0.8363339304924011,47020
tgt contract i just killed deal tgt k t that was the wrong contract number,0.9161251187324524,47255
i want to go do you want to come by wednesday evening im almost positive we are going to leave early around or so probably you wont even get a chance to see my messy apartment because i am going to sleep over at indrids and kill bond with her cat im going to see harry potter this week its two one half hours long you want to go barb does not want to go with me ill come up to houston to see it need to pick up a honey cured ham anyway if you do not want to go no sweat i was thinking about going tonight anyway,0.8714593052864075,47442
ees cong phil lets get together tomorrow tuesday to discuss how we would like to handle congestion charges for ees we are going to need to your help in documenting their schedules in regards to hours where cong occurs let me know what a good time is for you thanks kourtney,0.7540556192398071,48070
september iso to scl comparisons steve here are the comparisons that i ran for september for both energy and capacity payments between the estimate sheets that scl is using and the actuals received by the iso i also have provided explanations for the differences between the two please call me this morning before or after please if you need to discuss this further caroline emmert specialist endofsignature endofsignature,0.9309087991714478,48072
settlements cleanups dear murray we have historically taken on the following counterparties for checkout montana power purchases and sales of imbalance energy taken on may with prior month cleanup bonneville power purchases and sales taken on jan pge purchases sales transmission taken on march before that apparently diana scholtes helped w checkouts smurfit stone purchases and sales taken on december january snohomish transmission taken on august nevada power transmission taken on may since i have been with volume management we have cleanedup the following thus far pacificorp transmisison august thru december and purchases and sales september bonneville transmission august thru december portland general purchases sales and transmission for august september and november the following have been presented as priorities for trueup to be done now pge purchases and sales trueup for october pac we are awaiting dmss for the october and november outstanding stuff was informed of bpa purchases and sales trueup for june thru august was given crc purchases and sales trueup for december was informed of el paso purchases and sales trueup for may kate symes in the real time group is working on this snohomish purchases and sales trueup for december and jan march was informed of yesterday dynegy purchases and sales trueup for september never got trued up last year it is my understanding that this is where we stand with true ups if we ask houston to help us in the research and trueup process i think that the manual that i put together regarding how to research different dispute types will come in very handy please contact me with any questions virginia,0.7902414798736572,48310
